,File1,File2,Correlation
2757,ICIL,MMP,0.17182323518070938
2758,ICIL,GESHIP,0.21801392572979994
2759,ICIL,NAGREEKCAP,-0.013313318371579744
2760,ICIL,TATAGLOBAL,0.21448717721981983
2761,ICIL,HUDCO,0.2898948841969149
2762,ICIL,DYNAMATECH,0.07576258040545274
2763,ICIL,EXCELINDUS,0.2626341911454624
2764,ICIL,ARIES,0.28030612777427505
2765,ICIL,WELSPUNIND,0.37716345612431673
2766,ICIL,BEPL,0.24849117991121492
2767,ICIL,NH,0.1272753144880632
2768,ICIL,ALEMBICLTD,0.24182946190712837
2769,ICIL,TRITURBINE,0.2296645999337042
2770,ICIL,IRB,0.24316411430783713
2771,ICIL,NETFCONSUM,0.21497802817456022
2772,ICIL,VIVIDHA,0.032970505509944244
2773,ICIL,ICICIGI,0.15730330546478308
2774,ICIL,HERCULES,0.21766636430081576
2775,ICIL,NAVKARCORP,0.3074938503142902
2776,ICIL,SOMATEX,-0.010452078662255183
2777,ICIL,OLECTRA,0.08120135390915562
2778,ICIL,JBMA,0.23723595652673243
2779,ICIL,AGRITECH,0.012238008142007513
2780,ICIL,IRCTC,0.22699836277817545
2781,ICIL,JINDALPHOT,0.0954783982061896
2782,ICIL,GOLDSHARE,0.03836870481081327
2783,ICIL,KECL,0.03079429665937146
2784,ICIL,INDIAGLYCO,0.27320002383807096
2785,ICIL,DPSCLTD,0.10130254939705435
2786,ICIL,GLOBUSSPR,0.18544550523856776
2787,ICIL,CENTURYPLY,0.2372806310361771
2788,ICIL,DCI,-0.00885910355081421
2789,ICIL,GISOLUTION,0.0055330878317316695
2790,BRFL,INSPIRISYS,-0.02762515867934268
2791,BRFL,SNOWMAN,-0.03006312095654621
2792,BRFL,EQ30,0.05216544938149956
2793,BRFL,MADRASFERT,0.015206085300075918
2794,BRFL,KSB,0.016021189551704822
2795,BRFL,NESTLEIND,-0.02894093097936786
2796,BRFL,GOKEX,0.09877827187543524
2797,BRFL,KDDL,0.03700958211406267
2798,BRFL,PGEL,0.017755614154047993
2799,BRFL,SYNDIBANK,0.052338034512469954
2800,BRFL,HDFCSENETF,-0.019062240505428197
2801,BRFL,ABCAPITAL,-0.059526123278027906
2802,BRFL,SKIL,-0.060321329643480456
2803,BRFL,AARTIDRUGS,0.05524161793403746
2804,BRFL,VOLTAS,-0.04156866378345204
2805,BRFL,NAHARPOLY,0.05412742461562685
2806,BRFL,COUNCODOS,0.05400506178203568
2807,BRFL,CAREERP,-0.0042224623511787195
2808,BRFL,MANGLMCEM,-0.108339086751516
2809,BRFL,DEEPAKFERT,-0.0037996466809954903
2810,BRFL,CONFIPET,0.045853649123686245
2811,BRFL,RESPONIND,0.10249624433499162
2812,BRFL,PNB,-0.013435318115460079
2813,BRFL,NXTDIGITAL,0.051595185242801545
2814,BRFL,IGL,-0.07474929813836938
2815,BRFL,IPCALAB,0.029438074305938557
2816,BRFL,HINDPETRO,-0.014411634488290415
2817,BRFL,JKTYRE,-0.02932042136052537
2818,BRFL,ALPHAGEO,-0.09840832877093211
2819,BRFL,BLUESTARCO,0.0744368555485038
2820,BRFL,SMSPHARMA,0.06492482719233356
2821,BRFL,SATHAISPAT,-0.0014361792045971755
2822,BRFL,CMICABLES,0.02941863931403256
2823,BRFL,IPAPPM,-0.11123360757148476
2824,BRFL,GREENPLY,0.028193402521500217
2825,BRFL,SPENCERS,0.03474261701727645
2826,BRFL,WHIRLPOOL,-0.06896241167548411
2827,BRFL,BLS,-0.0038924958687508093
2828,BRFL,REDINGTON,-0.06573443462638748
2829,BRFL,SORILINFRA,-0.052350495299914986
2830,BRFL,OSWALAGRO,-0.07860419198913439
2831,BRFL,BANARBEADS,0.053053315175088434
2832,BRFL,LINCPEN,0.005954018437293128
2833,BRFL,SYNCOM,-0.315346510143254
2834,BRFL,IFGLEXPOR,-0.024338480042397782
2835,BRFL,MANAKCOAT,0.0600165777073959
2836,BRFL,A2ZINFRA,-0.0490068778569994
2837,BRFL,ZENTEC,-0.05522574379066733
2838,BRFL,SCHAND,-0.03283685636284467
2839,BRFL,RUCHIRA,-0.05457734011295303
2840,BRFL,RSYSTEMS,-0.05841755562755392
2841,BRFL,IVZINNIFTY,-0.009072559227834811
2842,BRFL,OMAXAUTO,-0.01613233380770355
2843,BRFL,CANFINHOME,0.05066874609363534
2844,BRFL,JAYAGROGN,0.00313546323539333
2845,BRFL,KWALITY,-0.018225982312275776
2846,BRFL,ADVANIHOTR,-0.008609843067479675
2847,BRFL,WILLAMAGOR,0.02693462981347501
2848,BRFL,LSIL,0.08842879713759531
2849,BRFL,SHAHALLOYS,0.05057952103685738
2850,BRFL,SUMEETINDS,0.01104209779564545
2851,BRFL,CYIENT,-0.0323430182302124
2852,BRFL,FIEMIND,-0.033937241749050814
2853,BRFL,GATI,0.013160408822536697
2854,BRFL,WALCHANNAG,-0.004916054184992142
2855,BRFL,TTL,0.03700446288890278
2856,BRFL,CIMMCO,-0.053808426107451165
2857,BRFL,CADILAHC,0.06323005647371197
2858,BRFL,HEG,0.07887684232985492
2859,BRFL,ELECTCAST,0.011252382400468984
2860,BRFL,KHADIM,0.0508707340289331
2861,BRFL,HDFC,-0.026822125538911484
2862,BRFL,ZEEL,0.01654770486707079
2863,BRFL,SBIN,0.0015449070513358092
2864,BRFL,IDFCFIRSTB,0.010733739237944299
2865,BRFL,VERTOZ,0.021365442098488098
2866,BRFL,DHFL,0.01740582114486329
2867,BRFL,MMTC,0.043279644016473065
2868,BRFL,SAFARI,0.025376547487428208
2869,BRFL,ICICINF100,-0.013176125093498343
2870,BRFL,JUSTDIAL,-0.046646140627107806
2871,BRFL,PALASHSECU,0.020463682398344306
2872,BRFL,MAGMA,0.060402424509526244
2873,BRFL,MUNJALAU,0.017273244898356167
2874,BRFL,HNDFDS,0.02733828204367528
2875,BRFL,NETF,-0.02664561231508188
2876,BRFL,ORIENTCEM,-0.05856888182110538
2877,BRFL,APCOTEXIND,-0.041188069042101136
2878,BRFL,LGBFORGE,-0.0387656011526942
2879,BRFL,ONWARDTEC,-0.040653119141288684
2880,BRFL,ORISSAMINE,0.03126404453612918
2881,BRFL,NATNLSTEEL,0.022881286041564548
2882,BRFL,VISAKAIND,-0.022360660817576043
2883,BRFL,LYPSAGEMS,-0.09437996646101408
2884,BRFL,HMVL,0.06976942683427136
2885,BRFL,LINCOLN,-0.08768671124405682
2886,BRFL,MMP,-0.07754943826441334
2887,BRFL,GESHIP,-0.0033418434617886153
2888,BRFL,NAGREEKCAP,0.002601915014230898
2889,BRFL,TATAGLOBAL,-0.03357382773141017
2890,BRFL,HUDCO,-0.08516509590309262
2891,BRFL,DYNAMATECH,0.02737552182664032
2892,BRFL,EXCELINDUS,-0.028134587756482646
2893,BRFL,ARIES,-0.06608648076574407
2894,BRFL,WELSPUNIND,-0.07556752917590227
2895,BRFL,BEPL,-0.04681284534393367
2896,BRFL,NH,0.025575050197952837
2897,BRFL,ALEMBICLTD,-0.026334713566501952
2898,BRFL,TRITURBINE,0.10557380653276212
2899,BRFL,IRB,0.03214210634396318
2900,BRFL,NETFCONSUM,-0.06202082864706427
2901,BRFL,VIVIDHA,-0.06202989633220676
2902,BRFL,ICICIGI,0.005230393152669675
2903,BRFL,HERCULES,-0.023669849608742032
2904,BRFL,NAVKARCORP,-0.03691180000702349
2905,BRFL,SOMATEX,0.024301614651543547
2906,BRFL,OLECTRA,0.0027559307434947616
2907,BRFL,JBMA,0.037518455058448745
2908,BRFL,AGRITECH,-0.014099942104181785
2909,BRFL,IRCTC,-0.07721580699735907
2910,BRFL,JINDALPHOT,-0.014665574307234655
2911,BRFL,GOLDSHARE,-0.01230864869738481
2912,BRFL,KECL,-0.0857740178498646
2913,BRFL,INDIAGLYCO,0.006202411921873238
2914,BRFL,DPSCLTD,-0.008415373770578202
2915,BRFL,GLOBUSSPR,0.05312928885312227
2916,BRFL,CENTURYPLY,0.01818862560582659
2917,BRFL,DCI,0.33546631055613485
2918,BRFL,GISOLUTION,-0.08889244717859258
2919,INSPIRISYS,SNOWMAN,0.05115208286716644
2920,INSPIRISYS,EQ30,0.007342786297645572
2921,INSPIRISYS,MADRASFERT,0.054811385991560775
2922,INSPIRISYS,KSB,0.05230952219362762
2923,INSPIRISYS,NESTLEIND,0.0953904395070392
2924,INSPIRISYS,GOKEX,0.07880214597412445
2925,INSPIRISYS,KDDL,0.009633477901918397
2926,INSPIRISYS,PGEL,0.02347552862906077
2927,INSPIRISYS,SYNDIBANK,0.10915813083584043
2928,INSPIRISYS,HDFCSENETF,0.04125604104313483
2929,INSPIRISYS,ABCAPITAL,0.06385964513288807
2930,INSPIRISYS,SKIL,0.06547823974868244
2931,INSPIRISYS,AARTIDRUGS,0.0270271200498227
2932,INSPIRISYS,VOLTAS,0.04873611537036242
2933,INSPIRISYS,NAHARPOLY,0.03931511410471721
2934,INSPIRISYS,COUNCODOS,0.05235309094750787
2935,INSPIRISYS,CAREERP,0.06815633193129128
2936,INSPIRISYS,MANGLMCEM,0.06488835992295273
2937,INSPIRISYS,DEEPAKFERT,-0.05699913071281904
2938,INSPIRISYS,CONFIPET,0.030861283424890383
2939,INSPIRISYS,RESPONIND,0.062362632811080364
2940,INSPIRISYS,PNB,0.02126158860957637
2941,INSPIRISYS,NXTDIGITAL,-0.06114065312743538
2942,INSPIRISYS,IGL,0.04331283366538242
2943,INSPIRISYS,IPCALAB,-0.028242648086444673
2944,INSPIRISYS,HINDPETRO,0.037928101376979655
2945,INSPIRISYS,JKTYRE,0.050521572485982456
2946,INSPIRISYS,ALPHAGEO,-0.01078389563658693
2947,INSPIRISYS,BLUESTARCO,-0.008937892688507434
2948,INSPIRISYS,SMSPHARMA,0.03335968202549187
2949,INSPIRISYS,SATHAISPAT,0.06630120116270412
2950,INSPIRISYS,CMICABLES,0.0874524625960957
2951,INSPIRISYS,IPAPPM,0.012430045749192209
2952,INSPIRISYS,GREENPLY,0.07595481404631414
2953,INSPIRISYS,SPENCERS,0.02214330197495987
2954,INSPIRISYS,WHIRLPOOL,0.025212540683687067
2955,INSPIRISYS,BLS,-0.02574726786215374
2956,INSPIRISYS,REDINGTON,-0.003974268510759802
2957,INSPIRISYS,SORILINFRA,0.008241113229498085
2958,INSPIRISYS,OSWALAGRO,0.014812120063061053
2959,INSPIRISYS,BANARBEADS,-0.005404607697786023
2960,INSPIRISYS,LINCPEN,0.09353514643542038
2961,INSPIRISYS,SYNCOM,0.08555641342563369
2962,INSPIRISYS,IFGLEXPOR,0.021147395951103213
2963,INSPIRISYS,MANAKCOAT,-0.03818725295372863
2964,INSPIRISYS,A2ZINFRA,0.05293635586344795
2965,INSPIRISYS,ZENTEC,0.029936108690024152
2966,INSPIRISYS,SCHAND,0.009795326409608066
2967,INSPIRISYS,RUCHIRA,0.026380884441816327
2968,INSPIRISYS,RSYSTEMS,0.017243519927494406
2969,INSPIRISYS,IVZINNIFTY,0.003122446560903348
2970,INSPIRISYS,OMAXAUTO,-0.009598269571599408
2971,INSPIRISYS,CANFINHOME,0.07627021839723394
2972,INSPIRISYS,JAYAGROGN,-0.013192190928639469
2973,INSPIRISYS,KWALITY,-0.1000441013455178
2974,INSPIRISYS,ADVANIHOTR,0.06955138347377995
2975,INSPIRISYS,WILLAMAGOR,-0.016940402316789425
2976,INSPIRISYS,LSIL,-0.004782522185947626
2977,INSPIRISYS,SHAHALLOYS,-0.039230324157302314
2978,INSPIRISYS,SUMEETINDS,0.038884776417594975
2979,INSPIRISYS,CYIENT,0.04002359739596315
2980,INSPIRISYS,FIEMIND,0.05850883044035404
2981,INSPIRISYS,GATI,0.061857433105204494
2982,INSPIRISYS,WALCHANNAG,-0.08373547034903596
2983,INSPIRISYS,TTL,0.03017556404092066
2984,INSPIRISYS,CIMMCO,-0.013587908470478048
2985,INSPIRISYS,CADILAHC,0.04230897211871056
2986,INSPIRISYS,HEG,0.02428466072290358
2987,INSPIRISYS,ELECTCAST,0.06605958194730731
2988,INSPIRISYS,KHADIM,0.06519479268154002
2989,INSPIRISYS,HDFC,0.00023792459555745056
2990,INSPIRISYS,ZEEL,0.032021489700591974
2991,INSPIRISYS,SBIN,0.05363354302393615
2992,INSPIRISYS,IDFCFIRSTB,0.01747780903571118
2993,INSPIRISYS,VERTOZ,0.0029137039683690335
2994,INSPIRISYS,DHFL,-0.014721682582071155
2995,INSPIRISYS,MMTC,-0.013909293404957225
2996,INSPIRISYS,SAFARI,0.0361494926483581
2997,INSPIRISYS,ICICINF100,0.06865963888614611
2998,INSPIRISYS,JUSTDIAL,-0.04630340139673432
2999,INSPIRISYS,PALASHSECU,0.013889055103437915
3000,INSPIRISYS,MAGMA,-0.01747097505642457
3001,INSPIRISYS,MUNJALAU,0.036307479134373245
3002,INSPIRISYS,HNDFDS,-0.04041971034807924
3003,INSPIRISYS,NETF,0.006750521243723889
3004,INSPIRISYS,ORIENTCEM,0.06171111797129155
3005,INSPIRISYS,APCOTEXIND,0.0769699998905247
3006,INSPIRISYS,LGBFORGE,0.01526476693044969
3007,INSPIRISYS,ONWARDTEC,-0.026813508456480024
3008,INSPIRISYS,ORISSAMINE,-0.027880411403144553
3009,INSPIRISYS,NATNLSTEEL,0.0023459860589668978
3010,INSPIRISYS,VISAKAIND,0.0620959370236005
3011,INSPIRISYS,LYPSAGEMS,0.11827841292757846
3012,INSPIRISYS,HMVL,0.03212267763685171
3013,INSPIRISYS,LINCOLN,0.03424971144215625
3014,INSPIRISYS,MMP,0.021782289487985905
3015,INSPIRISYS,GESHIP,0.11530057986546507
3016,INSPIRISYS,NAGREEKCAP,0.017409265065322095
3017,INSPIRISYS,TATAGLOBAL,0.022485117509949644
3018,INSPIRISYS,HUDCO,0.021240093913409547
3019,INSPIRISYS,DYNAMATECH,0.05835986189176536
3020,INSPIRISYS,EXCELINDUS,0.023423541356835716
3021,INSPIRISYS,ARIES,0.06110164045543701
3022,INSPIRISYS,WELSPUNIND,0.07492949400753182
3023,INSPIRISYS,BEPL,0.049710695619433344
3024,INSPIRISYS,NH,0.0030872288199957835
3025,INSPIRISYS,ALEMBICLTD,-0.012038822046629784
3026,INSPIRISYS,TRITURBINE,0.02353809726865886
3027,INSPIRISYS,IRB,0.051163385415916494
3028,INSPIRISYS,NETFCONSUM,0.04969219424147999
3029,INSPIRISYS,VIVIDHA,-0.04021486427376242
3030,INSPIRISYS,ICICIGI,-0.010987278365687319
3031,INSPIRISYS,HERCULES,0.12771286829620201
3032,INSPIRISYS,NAVKARCORP,0.07772957025607888
3033,INSPIRISYS,SOMATEX,-0.05710102876727737
3034,INSPIRISYS,OLECTRA,0.004617694085871134
3035,INSPIRISYS,JBMA,-0.05523893708412232
3036,INSPIRISYS,AGRITECH,0.02121587945529839
3037,INSPIRISYS,IRCTC,0.01553365800160635
3038,INSPIRISYS,JINDALPHOT,0.060929442643012054
3039,INSPIRISYS,GOLDSHARE,-0.016961338271220205
3040,INSPIRISYS,KECL,0.02531883464716575
3041,INSPIRISYS,INDIAGLYCO,0.011340311108724944
3042,INSPIRISYS,DPSCLTD,0.06427275360540181
3043,INSPIRISYS,GLOBUSSPR,0.055256457241234076
3044,INSPIRISYS,CENTURYPLY,-0.02611301786263058
3045,INSPIRISYS,DCI,-0.1952373992257017
3046,INSPIRISYS,GISOLUTION,0.014292787082583084
3047,SNOWMAN,EQ30,-0.07639213317486337
3048,SNOWMAN,MADRASFERT,0.10981643952986637
3049,SNOWMAN,KSB,0.19767535100776804
3050,SNOWMAN,NESTLEIND,0.08871454581024983
3051,SNOWMAN,GOKEX,0.23382406055470506
3052,SNOWMAN,KDDL,0.04143664983570623
3053,SNOWMAN,PGEL,-0.05591101095455927
3054,SNOWMAN,SYNDIBANK,0.3804740518524881
3055,SNOWMAN,HDFCSENETF,-0.09095067623568451
3056,SNOWMAN,ABCAPITAL,0.3037900907435281
3057,SNOWMAN,SKIL,0.037149730569042534
3058,SNOWMAN,AARTIDRUGS,0.08827215346714415
3059,SNOWMAN,VOLTAS,0.21965475879914195
3060,SNOWMAN,NAHARPOLY,0.22322606595110242
3061,SNOWMAN,COUNCODOS,0.03669959122537801
3062,SNOWMAN,CAREERP,0.23289433042305122
3063,SNOWMAN,MANGLMCEM,0.17395441082904475
3064,SNOWMAN,DEEPAKFERT,0.12699659234742966
3065,SNOWMAN,CONFIPET,0.20154872872009205
3066,SNOWMAN,RESPONIND,0.10150702966471155
3067,SNOWMAN,PNB,0.3364591433158192
3068,SNOWMAN,NXTDIGITAL,-0.036072181650274496
3069,SNOWMAN,IGL,0.1470771325608207
3070,SNOWMAN,IPCALAB,0.04712086958048181
3071,SNOWMAN,HINDPETRO,0.2507694530622918
3072,SNOWMAN,JKTYRE,0.2544470167200718
3073,SNOWMAN,ALPHAGEO,0.12394968187647315
3074,SNOWMAN,BLUESTARCO,0.125177521499013
3075,SNOWMAN,SMSPHARMA,0.16735647356257008
3076,SNOWMAN,SATHAISPAT,-0.09361446757676553
3077,SNOWMAN,CMICABLES,0.07279603729860538
3078,SNOWMAN,IPAPPM,0.2729756891009911
3079,SNOWMAN,GREENPLY,0.2463893325092369
3080,SNOWMAN,SPENCERS,0.2538917669669141
3081,SNOWMAN,WHIRLPOOL,0.13668357872972542
3082,SNOWMAN,BLS,0.041972936540167226
3083,SNOWMAN,REDINGTON,0.11179858987984845
3084,SNOWMAN,SORILINFRA,-0.05869087753746819
3085,SNOWMAN,OSWALAGRO,0.19756742326369606
3086,SNOWMAN,BANARBEADS,0.14823015936549497
3087,SNOWMAN,LINCPEN,0.07124787600054314
3088,SNOWMAN,SYNCOM,0.08244230186349605
3089,SNOWMAN,IFGLEXPOR,0.2697593996734571
3090,SNOWMAN,MANAKCOAT,0.06362831871344757
3091,SNOWMAN,A2ZINFRA,0.027193434723067483
3092,SNOWMAN,ZENTEC,0.20135802694318947
3093,SNOWMAN,SCHAND,0.09239345806032245
3094,SNOWMAN,RUCHIRA,0.13899968215089675
3095,SNOWMAN,RSYSTEMS,0.1851287027727404
3096,SNOWMAN,IVZINNIFTY,0.02877978206337262
3097,SNOWMAN,OMAXAUTO,0.12144979856245056
3098,SNOWMAN,CANFINHOME,0.2295994982659142
3099,SNOWMAN,JAYAGROGN,0.0991263478169642
3100,SNOWMAN,KWALITY,-0.08964613796185925
3101,SNOWMAN,ADVANIHOTR,0.10669165570891691
3102,SNOWMAN,WILLAMAGOR,0.009876533743294068
3103,SNOWMAN,LSIL,0.06456263418722036
3104,SNOWMAN,SHAHALLOYS,0.12517945168187358
3105,SNOWMAN,SUMEETINDS,-0.05078417092676516
3106,SNOWMAN,CYIENT,0.10036162444546143
3107,SNOWMAN,FIEMIND,0.24154880812585525
3108,SNOWMAN,GATI,0.4514043586595872
3109,SNOWMAN,WALCHANNAG,-0.012156200848761612
3110,SNOWMAN,TTL,0.10529727966693793
3111,SNOWMAN,CIMMCO,-0.1137920752180099
3112,SNOWMAN,CADILAHC,0.20928471792053294
3113,SNOWMAN,HEG,0.24431914093741267
3114,SNOWMAN,ELECTCAST,0.2639512608782171
3115,SNOWMAN,KHADIM,0.1353914424220472
3116,SNOWMAN,HDFC,0.1719412299955161
3117,SNOWMAN,ZEEL,0.16390544466419288
3118,SNOWMAN,SBIN,0.2843604855497486
3119,SNOWMAN,IDFCFIRSTB,0.2478815094274448
3120,SNOWMAN,VERTOZ,0.015706120251299374
3121,SNOWMAN,DHFL,-0.05918225842879239
3122,SNOWMAN,MMTC,0.29232762531410916
3123,SNOWMAN,SAFARI,0.12771456670382628
3124,SNOWMAN,ICICINF100,0.10031261895433326
3125,SNOWMAN,JUSTDIAL,0.20322735213297272
3126,SNOWMAN,PALASHSECU,0.02494047711741477
3127,SNOWMAN,MAGMA,0.13178185393736264
3128,SNOWMAN,MUNJALAU,0.260837147870279
3129,SNOWMAN,HNDFDS,0.04791703098431357
3130,SNOWMAN,NETF,0.0825609435288727
3131,SNOWMAN,ORIENTCEM,0.2712437388182549
3132,SNOWMAN,APCOTEXIND,0.22080912058076207
3133,SNOWMAN,LGBFORGE,-0.03987345885407094
3134,SNOWMAN,ONWARDTEC,0.07249737684770062
3135,SNOWMAN,ORISSAMINE,-0.027529300485436205
3136,SNOWMAN,NATNLSTEEL,-0.007187297371039427
3137,SNOWMAN,VISAKAIND,0.2624881941831708
3138,SNOWMAN,LYPSAGEMS,-0.007300026107108851
3139,SNOWMAN,HMVL,0.26001948319120344
3140,SNOWMAN,LINCOLN,0.2402587624627363
3141,SNOWMAN,MMP,0.2050150756396962
3142,SNOWMAN,GESHIP,0.20860318709186781
3143,SNOWMAN,NAGREEKCAP,0.005659403017443214
3144,SNOWMAN,TATAGLOBAL,0.1566923801048796
3145,SNOWMAN,HUDCO,0.2680793482654681
3146,SNOWMAN,DYNAMATECH,0.04531790320509616
3147,SNOWMAN,EXCELINDUS,0.15929999580458615
3148,SNOWMAN,ARIES,0.27767216516789
3149,SNOWMAN,WELSPUNIND,0.2525504325504051
3150,SNOWMAN,BEPL,0.2515766352767084
3151,SNOWMAN,NH,0.09680146631904157
3152,SNOWMAN,ALEMBICLTD,0.1658915921003946
3153,SNOWMAN,TRITURBINE,0.14272143873876847
3154,SNOWMAN,IRB,0.2806468072808993
3155,SNOWMAN,NETFCONSUM,0.2011937836471911
3156,SNOWMAN,VIVIDHA,0.027286902680422942
3157,SNOWMAN,ICICIGI,0.1333252710023683
3158,SNOWMAN,HERCULES,0.28465529695145625
3159,SNOWMAN,NAVKARCORP,0.3767387726259636
3160,SNOWMAN,SOMATEX,-0.03175295099242218
3161,SNOWMAN,OLECTRA,0.08567553493507077
3162,SNOWMAN,JBMA,0.1703078224171132
3163,SNOWMAN,AGRITECH,0.04335707996334716
3164,SNOWMAN,IRCTC,0.09781426809898933
3165,SNOWMAN,JINDALPHOT,0.07625800732835814
3166,SNOWMAN,GOLDSHARE,0.015275411567620937
3167,SNOWMAN,KECL,0.06365931603168345
3168,SNOWMAN,INDIAGLYCO,0.2303079068945247
3169,SNOWMAN,DPSCLTD,0.11771219349761446
3170,SNOWMAN,GLOBUSSPR,0.08396658811687573
3171,SNOWMAN,CENTURYPLY,0.22336147057013578
3172,SNOWMAN,DCI,-0.01693570007015513
3173,SNOWMAN,GISOLUTION,0.10205412569500545
3174,EQ30,MADRASFERT,0.0095544956342061
3175,EQ30,KSB,0.03099259218116905
3176,EQ30,NESTLEIND,0.06784624172174425
3177,EQ30,GOKEX,-0.06387423551580113
3178,EQ30,KDDL,-0.049500548681302506
3179,EQ30,PGEL,-0.020480362437980872
3180,EQ30,SYNDIBANK,-0.13462978152775473
3181,EQ30,HDFCSENETF,-0.08621974433349631
3182,EQ30,ABCAPITAL,-0.0452480283261669
3183,EQ30,SKIL,-0.009436785786005675
3184,EQ30,AARTIDRUGS,-0.12364150117475556
3185,EQ30,VOLTAS,-0.03851106382367849
3186,EQ30,NAHARPOLY,-0.057656621718645724
3187,EQ30,COUNCODOS,-0.0030663331026509677
3188,EQ30,CAREERP,-0.034097110326709694
3189,EQ30,MANGLMCEM,-0.08897036675551835
3190,EQ30,DEEPAKFERT,-0.06300225304056914
3191,EQ30,CONFIPET,-0.004450845367575566
3192,EQ30,RESPONIND,-0.08894739645838652
3193,EQ30,PNB,-0.06243585088246402
3194,EQ30,NXTDIGITAL,-0.008597753052716046
3195,EQ30,IGL,-0.07542126683479483
3196,EQ30,IPCALAB,0.04797418218804116
3197,EQ30,HINDPETRO,0.0072093971049480045
3198,EQ30,JKTYRE,-0.05379685340184182
3199,EQ30,ALPHAGEO,-0.08404338803362922
3200,EQ30,BLUESTARCO,-0.0073270608858311
3201,EQ30,SMSPHARMA,-0.009233366708633166
3202,EQ30,SATHAISPAT,0.05527746082830961
3203,EQ30,CMICABLES,-0.013750332045342161
3204,EQ30,IPAPPM,-0.010396007290389149
3205,EQ30,GREENPLY,-0.03380438466868678
3206,EQ30,SPENCERS,0.006454371142570482
3207,EQ30,WHIRLPOOL,-0.04252256357001993
3208,EQ30,BLS,-0.02286490521200946
3209,EQ30,REDINGTON,-0.04540624476921642
3210,EQ30,SORILINFRA,0.009302895990314117
3211,EQ30,OSWALAGRO,-0.08767654199889764
3212,EQ30,BANARBEADS,-0.08881666742527287
3213,EQ30,LINCPEN,-0.06958122783179332
3214,EQ30,SYNCOM,-0.025968168552297267
3215,EQ30,IFGLEXPOR,-0.0825718721704004
3216,EQ30,MANAKCOAT,-0.04114325306978162
3217,EQ30,A2ZINFRA,-0.05175367704380619
3218,EQ30,ZENTEC,-0.02691554552982397
3219,EQ30,SCHAND,0.0201794540422976
3220,EQ30,RUCHIRA,-0.044069722061202646
3221,EQ30,RSYSTEMS,-0.020295732125184013
3222,EQ30,IVZINNIFTY,-0.03488563670497206
3223,EQ30,OMAXAUTO,-0.08403693925420236
3224,EQ30,CANFINHOME,-0.051258054650999564
3225,EQ30,JAYAGROGN,-0.013718549303056899
3226,EQ30,KWALITY,-0.020527078574774697
3227,EQ30,ADVANIHOTR,-0.015272222205916005
3228,EQ30,WILLAMAGOR,-0.017942826415160984
3229,EQ30,LSIL,0.004292249748259131
3230,EQ30,SHAHALLOYS,0.054009854236391826
3231,EQ30,SUMEETINDS,-0.022031044055160688
3232,EQ30,CYIENT,-0.05810593105611437
3233,EQ30,FIEMIND,-0.03291021426378108
3234,EQ30,GATI,-0.045369645373921984
3235,EQ30,WALCHANNAG,0.04140032913264409
3236,EQ30,TTL,-0.08580316249617345
3237,EQ30,CIMMCO,0.02112680386368027
3238,EQ30,CADILAHC,-0.0673460169632962
3239,EQ30,HEG,-0.1046675040622647
3240,EQ30,ELECTCAST,-0.012803839471400815
3241,EQ30,KHADIM,-0.04255408304276554
3242,EQ30,HDFC,-0.04588717930917887
3243,EQ30,ZEEL,0.04647016060964398
3244,EQ30,SBIN,-0.07852875659706218
3245,EQ30,IDFCFIRSTB,-0.03317261827933392
3246,EQ30,VERTOZ,0.061837775656195616
3247,EQ30,DHFL,0.0490936796475461
3248,EQ30,MMTC,-0.000330024140186323
3249,EQ30,SAFARI,-0.013722695408675354
3250,EQ30,ICICINF100,-0.12262226389232221
3251,EQ30,JUSTDIAL,-0.02716476319680788
3252,EQ30,PALASHSECU,-0.018662489797890477
3253,EQ30,MAGMA,-0.053908376426758185
3254,EQ30,MUNJALAU,-0.05904616649756248
3255,EQ30,HNDFDS,0.048080196338396025
3256,EQ30,NETF,0.004649487230132246
3257,EQ30,ORIENTCEM,-0.07078941389215077
3258,EQ30,APCOTEXIND,-0.05698768738064786
3259,EQ30,LGBFORGE,-0.010076403488425431
3260,EQ30,ONWARDTEC,0.06674168102453068
3261,EQ30,ORISSAMINE,0.009261843328237344
3262,EQ30,NATNLSTEEL,-0.04754658940455642
3263,EQ30,VISAKAIND,-0.002654564534418562
3264,EQ30,LYPSAGEMS,0.08413336315931357
3265,EQ30,HMVL,-0.014292975341894111
3266,EQ30,LINCOLN,-0.04058755499591631
3267,EQ30,MMP,-0.06194787734367832
3268,EQ30,GESHIP,-0.03156182980509729
3269,EQ30,NAGREEKCAP,0.008904133756592797
3270,EQ30,TATAGLOBAL,-0.07941855643330878
3271,EQ30,HUDCO,-0.06598566370800085
3272,EQ30,DYNAMATECH,-0.10141429574490674
3273,EQ30,EXCELINDUS,-0.036674090696503785
3274,EQ30,ARIES,-0.11143490167677027
3275,EQ30,WELSPUNIND,0.02130997814952847
3276,EQ30,BEPL,-0.01650172335082907
3277,EQ30,NH,-0.006883529388998025
3278,EQ30,ALEMBICLTD,-0.05894381273669413
3279,EQ30,TRITURBINE,0.008762419602533236
3280,EQ30,IRB,0.02370352640277022
3281,EQ30,NETFCONSUM,-0.02141801129795659
3282,EQ30,VIVIDHA,-0.004999356243405855
3283,EQ30,ICICIGI,-0.06940138406827308
3284,EQ30,HERCULES,-0.03783597964339623
